# axis 0 is time, axis 1 is Voltage
42.96000000,-0.01378905
42.98000000,-0.01346370
43.00000000,-0.01313834
43.02000000,-0.01313834
43.04000000,-0.01281299
43.06000000,-0.01281299
43.08000000,-0.01313834
43.10000000,-0.01248763
43.12000000,-0.01281299
43.14000000,-0.01313834
43.16000000,-0.01346370
43.18000000,-0.01216228
43.20000000,-0.01216228
43.22000000,-0.01281299
43.24000000,-0.01151157
43.26000000,-0.01281299
43.28000000,-0.01151157
43.30000000,-0.01151157
43.32000000,-0.01216228
43.34000000,-0.01151157
43.36000000,-0.01183693
43.38000000,-0.01086086
43.40000000,-0.01086086
43.42000000,-0.01053551
43.44000000,-0.01118622
43.46000000,-0.01118622
43.48000000,-0.01086086
43.50000000,-0.01021015
43.52000000,-0.00955945
43.54000000,-0.01021015
43.56000000,-0.00988480
43.58000000,-0.01021015
43.60000000,-0.00988480
43.62000000,-0.01021015
43.64000000,-0.01021015
43.66000000,-0.01053551
43.68000000,-0.00923409
43.70000000,-0.00955945
43.72000000,-0.00955945
43.74000000,-0.00923409
43.76000000,-0.00923409
43.78000000,-0.00890874
43.80000000,-0.00825803
43.82000000,-0.00858338
43.84000000,-0.00793267
43.86000000,-0.00793267
43.88000000,-0.00858338
43.90000000,-0.00760732
43.92000000,-0.00858338
43.94000000,-0.00760732
43.96000000,-0.00760732
43.98000000,-0.00793267
44.00000000,-0.00760732
44.02000000,-0.00728197
44.04000000,-0.00695661
44.06000000,-0.00728197
44.08000000,-0.00760732
44.10000000,-0.00695661
44.12000000,-0.00663126
44.14000000,-0.00663126
44.16000000,-0.00695661
44.18000000,-0.00663126
44.20000000,-0.00663126
44.22000000,-0.00598055
44.24000000,-0.00630590
44.26000000,-0.00532984
44.28000000,-0.00598055
44.30000000,-0.00663126
44.32000000,-0.00598055
44.34000000,-0.00500448
44.36000000,-0.00532984
44.38000000,-0.00630590
44.40000000,-0.00500448
44.42000000,-0.00565519
44.44000000,-0.00565519
44.46000000,-0.00500448
44.48000000,-0.00500448
44.50000000,-0.00500448
44.52000000,-0.00435378
44.54000000,-0.00435378
44.56000000,-0.00467913
44.58000000,-0.00435378
44.60000000,-0.00467913
44.62000000,-0.00402842
44.64000000,-0.00500448
44.66000000,-0.00370307
44.68000000,-0.00435378
44.70000000,-0.00370307
44.72000000,-0.00370307
44.74000000,-0.00337771
44.76000000,-0.00305236
44.78000000,-0.00337771
44.80000000,-0.00337771
44.82000000,-0.00272700
44.84000000,-0.00337771
44.86000000,-0.00337771
44.88000000,-0.00305236
44.90000000,-0.00272700
44.92000000,-0.00240165
44.94000000,-0.00305236
44.96000000,-0.00240165
44.98000000,-0.00272700
45.00000000,-0.00175094
45.02000000,-0.00272700
45.04000000,-0.00207630
45.06000000,-0.00207630
45.08000000,-0.00207630
45.10000000,-0.00207630
45.12000000,-0.00240165
45.14000000,-0.00142559
45.16000000,-0.00240165
45.18000000,-0.00175094
45.20000000,-0.00175094
45.22000000,-0.00142559
45.24000000,-0.00175094
45.26000000,-0.00012417
45.28000000,-0.00012417
45.30000000,-0.00142559
45.32000000,-0.00110023
45.34000000,-0.00110023
45.36000000,-0.00077488
45.38000000,-0.00077488
45.40000000,-0.00012417
45.42000000,-0.00044952
45.44000000,-0.00012417
45.46000000,-0.00012417
45.48000000,0.00020118
45.50000000,-0.00012417
45.52000000,0.00052654
45.54000000,0.00020118
45.56000000,0.00020118
45.58000000,0.00020118
45.60000000,0.00085189
45.62000000,0.00020118
45.64000000,0.00085189
45.66000000,0.00117725
45.68000000,0.00052654
45.70000000,0.00117725
45.72000000,0.00085189
45.74000000,0.00150260
45.76000000,0.00020118
45.78000000,0.00085189
45.80000000,0.00150260
45.82000000,0.00085189
45.84000000,0.00117725
45.86000000,0.00182796
45.88000000,0.00150260
45.90000000,0.00150260
45.92000000,0.00182796
45.94000000,0.00117725
45.96000000,0.00215331
45.98000000,0.00150260
46.00000000,0.00247867
46.02000000,0.00215331
46.04000000,0.00215331
46.06000000,0.00312937
46.08000000,0.00312937
46.10000000,0.00280402
46.12000000,0.00280402
46.14000000,0.00247867
46.16000000,0.00312937
46.18000000,0.00312937
46.20000000,0.00312937
46.22000000,0.00280402
46.24000000,0.00280402
46.26000000,0.00345473
46.28000000,0.00345473
46.30000000,0.00312937
46.32000000,0.00345473
46.34000000,0.00410544
46.36000000,0.00378008
46.38000000,0.00410544
46.40000000,0.00378008
46.42000000,0.00508150
46.44000000,0.00378008
46.46000000,0.00410544
46.48000000,0.00410544
46.50000000,0.00443079
46.52000000,0.00410544
46.54000000,0.00410544
46.56000000,0.00540685
46.58000000,0.00443079
46.60000000,0.00475615
46.62000000,0.00475615
46.64000000,0.00540685
46.66000000,0.00540685
46.68000000,0.00540685
46.70000000,0.00475615
46.72000000,0.00540685
46.74000000,0.00573221
46.76000000,0.00573221
46.78000000,0.00540685
46.80000000,0.00540685
46.82000000,0.00508150
46.84000000,0.00540685
46.86000000,0.00638292
46.88000000,0.00573221
46.90000000,0.00605756
46.92000000,0.00638292
46.94000000,0.00703363
46.96000000,0.00638292
46.98000000,0.00605756
47.00000000,0.00670827
47.02000000,0.00638292
47.04000000,0.00670827
47.06000000,0.00703363
47.08000000,0.00768433
47.10000000,0.00703363
47.12000000,0.00800969
47.14000000,0.00703363
47.16000000,0.00768433
47.18000000,0.00800969
47.20000000,0.00800969
47.22000000,0.00768433
47.24000000,0.00800969
47.26000000,0.00768433
47.28000000,0.00800969
47.30000000,0.00768433
47.32000000,0.00833504
47.34000000,0.00833504
47.36000000,0.00833504
47.38000000,0.00768433
47.40000000,0.00833504
47.42000000,0.00866040
47.44000000,0.00866040
47.46000000,0.00866040
47.48000000,0.00800969
47.50000000,0.00866040
47.52000000,0.00931111
47.54000000,0.00898575
47.56000000,0.00866040
47.58000000,0.00833504
47.60000000,0.00996181
47.62000000,0.00963646
47.64000000,0.00963646
47.66000000,0.00996181
47.68000000,0.00996181
47.70000000,0.00996181
47.72000000,0.00931111
47.74000000,0.00898575
47.76000000,0.00963646
47.78000000,0.00996181
47.80000000,0.01061252
47.82000000,0.01093788
47.84000000,0.00996181
47.86000000,0.01093788
47.88000000,0.01061252
47.90000000,0.01093788
47.92000000,0.01061252
47.94000000,0.00996181
47.96000000,0.01061252
47.98000000,0.01028717
48.00000000,0.01093788
48.02000000,0.01061252
48.04000000,0.01093788
48.06000000,0.01093788
48.08000000,0.01191394
48.10000000,0.01126323
48.12000000,0.01158859
48.14000000,0.01126323
48.16000000,0.01223930
48.18000000,0.01126323
48.20000000,0.01191394
48.22000000,0.01126323
48.24000000,0.01223930
48.26000000,0.01191394
48.28000000,0.01256465
48.30000000,0.01256465
48.32000000,0.01191394
48.34000000,0.01321536
48.36000000,0.01223930
48.38000000,0.01223930
48.40000000,0.01289000
48.42000000,0.01256465
48.44000000,0.01256465
48.46000000,0.01289000
48.48000000,0.01354071
48.50000000,0.01321536
48.52000000,0.01354071
48.54000000,0.01354071
48.56000000,0.01354071
48.58000000,0.01386607
48.60000000,0.01386607
48.62000000,0.01419142
48.64000000,0.01419142
48.66000000,0.01386607
48.68000000,0.01451678
48.70000000,0.01419142
48.72000000,0.01386607
48.74000000,0.01484213
48.76000000,0.01451678
48.78000000,0.01484213
48.80000000,0.01451678
48.82000000,0.01484213
48.84000000,0.01516748
48.86000000,0.01386607
48.88000000,0.01451678
48.90000000,0.01419142
48.92000000,0.01516748
48.94000000,0.01516748
48.96000000,0.01451678
48.98000000,0.01516748
49.00000000,0.01581819
49.02000000,0.01516748
49.04000000,0.01516748
49.06000000,0.01581819
49.08000000,0.01516748
49.10000000,0.01516748
49.12000000,0.01581819
49.14000000,0.01614355
49.16000000,0.01516748
49.18000000,0.01549284
49.20000000,0.01614355
49.22000000,0.01614355
49.24000000,0.01646890
49.26000000,0.01646890
49.28000000,0.01646890
49.30000000,0.01646890
49.32000000,0.01744496
49.34000000,0.01679426
49.36000000,0.01711961
49.38000000,0.01711961
49.40000000,0.01679426
49.42000000,0.01646890
49.44000000,0.01679426
49.46000000,0.01711961
49.48000000,0.01711961
49.50000000,0.01777032
49.52000000,0.01777032
49.54000000,0.01809567
49.56000000,0.01744496
49.58000000,0.01711961
49.60000000,0.01809567
49.62000000,0.01711961
49.64000000,0.01809567
49.66000000,0.01777032
49.68000000,0.01809567
49.70000000,0.01744496
49.72000000,0.01809567
49.74000000,0.01842103
49.76000000,0.01842103
49.78000000,0.01842103
49.80000000,0.01874638
49.82000000,0.01842103
49.84000000,0.01874638
49.86000000,0.01842103
49.88000000,0.01874638
49.90000000,0.01874638
49.92000000,0.01939709
49.94000000,0.01842103
49.96000000,0.01907174
49.98000000,0.01907174
50.00000000,0.01907174
50.02000000,0.01972245
50.04000000,0.01972245
50.06000000,0.01939709
50.08000000,0.01972245
50.10000000,0.01907174
50.12000000,0.02004780
50.14000000,0.02037315
50.16000000,0.01939709
50.18000000,0.02037315
50.20000000,0.02004780
50.22000000,0.01972245
50.24000000,0.02037315
50.26000000,0.02037315
50.28000000,0.02102386
50.30000000,0.02037315
50.32000000,0.02102386
50.34000000,0.02037315
50.36000000,0.02069851
50.38000000,0.02102386
50.40000000,0.02167457
50.42000000,0.02134922
50.44000000,0.02167457
50.46000000,0.02134922
50.48000000,0.02167457
50.50000000,0.02167457
50.52000000,0.02102386
50.54000000,0.02134922
50.56000000,0.02232528
50.58000000,0.02167457
50.60000000,0.02167457
50.62000000,0.02199993
50.64000000,0.02265063
50.66000000,0.02167457
50.68000000,0.02265063
50.70000000,0.02265063
50.72000000,0.02265063
50.74000000,0.02330134
50.76000000,0.02297599
50.78000000,0.02232528
50.80000000,0.02265063
50.82000000,0.02199993
50.84000000,0.02265063
50.86000000,0.02297599
50.88000000,0.02297599
50.90000000,0.02395205
50.92000000,0.02427741
50.94000000,0.02395205
50.96000000,0.02362670
50.98000000,0.02330134
51.00000000,0.02395205
51.02000000,0.02330134
51.04000000,0.02427741
51.06000000,0.02362670
51.08000000,0.02395205
51.10000000,0.02460276
51.12000000,0.02460276
51.14000000,0.02395205
51.16000000,0.02460276
51.18000000,0.02427741
51.20000000,0.02460276
51.22000000,0.02427741
51.24000000,0.02460276
51.26000000,0.02492811
51.28000000,0.02460276
51.30000000,0.02557882
51.32000000,0.02492811
51.34000000,0.02427741
51.36000000,0.02460276
51.38000000,0.02557882
51.40000000,0.02525347
51.42000000,0.02492811
51.44000000,0.02525347
51.46000000,0.02655489
51.48000000,0.02557882
51.50000000,0.02622953
51.52000000,0.02590418
51.54000000,0.02590418
51.56000000,0.02622953
51.58000000,0.02622953
51.60000000,0.02590418
51.62000000,0.02622953
51.64000000,0.02622953
51.66000000,0.02622953
51.68000000,0.02655489
51.70000000,0.02688024
51.72000000,0.02688024
51.74000000,0.02753095
51.76000000,0.02688024
51.78000000,0.02753095
51.80000000,0.02688024
51.82000000,0.02785630
51.84000000,0.02785630
51.86000000,0.02785630
51.88000000,0.02753095
51.90000000,0.02753095
51.92000000,0.02753095
51.94000000,0.02785630
51.96000000,0.02753095
51.98000000,0.02785630
52.00000000,0.02785630
52.02000000,0.02818166
52.04000000,0.02850701
52.06000000,0.02850701
52.08000000,0.02850701
52.10000000,0.02850701
52.12000000,0.02883237
52.14000000,0.02818166
52.16000000,0.02915772
52.18000000,0.02850701
52.20000000,0.02915772
52.22000000,0.02915772
52.24000000,0.02948308
52.26000000,0.03013378
52.28000000,0.02883237
52.30000000,0.02883237
52.32000000,0.02883237
52.34000000,0.02980843
52.36000000,0.02915772
52.38000000,0.02980843
52.40000000,0.02980843
52.42000000,0.02915772
52.44000000,0.03013378
52.46000000,0.03045914
52.48000000,0.03078449
52.50000000,0.03045914
52.52000000,0.03078449
52.54000000,0.03013378
52.56000000,0.03013378
52.58000000,0.03045914
52.60000000,0.03078449
52.62000000,0.03045914
52.64000000,0.03013378
52.66000000,0.03110985
52.68000000,0.03078449
52.70000000,0.03143520
52.72000000,0.03143520
52.74000000,0.03143520
52.76000000,0.03110985
52.78000000,0.03110985
52.80000000,0.03110985
52.82000000,0.03078449
52.84000000,0.03110985
52.86000000,0.03176056
52.88000000,0.03143520
52.90000000,0.03208591
52.92000000,0.03176056
52.94000000,0.03143520
52.96000000,0.03208591
52.98000000,0.03208591
53.00000000,0.03143520
53.02000000,0.03241126
53.04000000,0.03176056
53.06000000,0.03241126
53.08000000,0.03176056
53.10000000,0.03241126
53.12000000,0.03241126
53.14000000,0.03241126
53.16000000,0.03241126
53.18000000,0.03273662
53.20000000,0.03306197
53.22000000,0.03273662
53.24000000,0.03371268
53.26000000,0.03306197
53.28000000,0.03371268
53.30000000,0.03306197
53.32000000,0.03403804
53.34000000,0.03306197
53.36000000,0.03338733
53.38000000,0.03371268
53.40000000,0.03273662
53.42000000,0.03371268
53.44000000,0.03338733
53.46000000,0.03371268
53.48000000,0.03436339
53.50000000,0.03501410
53.52000000,0.03403804
53.54000000,0.03371268
53.56000000,0.03436339
53.58000000,0.03501410
53.60000000,0.03436339
53.62000000,0.03468874
53.64000000,0.03468874
53.66000000,0.03403804
53.68000000,0.03436339
53.70000000,0.03501410
53.72000000,0.03468874
53.74000000,0.03468874
53.76000000,0.03501410
53.78000000,0.03501410
53.80000000,0.03599016
53.82000000,0.03501410
53.84000000,0.03468874
53.86000000,0.03566481
53.88000000,0.03533945
53.90000000,0.03468874
53.92000000,0.03599016
53.94000000,0.03566481
53.96000000,0.03566481
53.98000000,0.03566481
54.00000000,0.03566481
54.02000000,0.03599016
54.04000000,0.03599016
54.06000000,0.03599016
54.08000000,0.03599016
54.10000000,0.03599016
54.12000000,0.03599016
54.14000000,0.03566481
54.16000000,0.03664087
54.18000000,0.03761693
54.20000000,0.03664087
54.22000000,0.03664087
54.24000000,0.03729158
54.26000000,0.03664087
54.28000000,0.03664087
54.30000000,0.03664087
54.32000000,0.03729158
54.34000000,0.03696623
54.36000000,0.03729158
54.38000000,0.03794229
54.40000000,0.03826764
54.42000000,0.03696623
54.44000000,0.03761693
54.46000000,0.03761693
54.48000000,0.03761693
54.50000000,0.03794229
54.52000000,0.03729158
54.54000000,0.03761693
54.56000000,0.03761693
54.58000000,0.03826764
54.60000000,0.03859300
54.62000000,0.03826764
54.64000000,0.03794229
54.66000000,0.03859300
54.68000000,0.03826764
54.70000000,0.03859300
54.72000000,0.03956906
54.74000000,0.03859300
54.76000000,0.03956906
54.78000000,0.03924371
54.80000000,0.03859300
54.82000000,0.03794229
54.84000000,0.03924371
54.86000000,0.03891835
54.88000000,0.03956906
54.90000000,0.03924371
54.92000000,0.03956906
54.94000000,0.03891835
54.96000000,0.03956906
54.98000000,0.03891835
55.00000000,0.03989441
55.02000000,0.03989441
55.04000000,0.03989441
55.06000000,0.03956906
55.08000000,0.04087048
55.10000000,0.03989441
55.12000000,0.03989441
55.14000000,0.04119583
55.16000000,0.04087048
55.18000000,0.03989441
55.20000000,0.04054512
55.22000000,0.04021977
55.24000000,0.04021977
55.26000000,0.04087048
55.28000000,0.04087048
55.30000000,0.04087048
55.32000000,0.04152119
55.34000000,0.04054512
55.36000000,0.04119583
55.38000000,0.04152119
55.40000000,0.04119583
55.42000000,0.04119583
55.44000000,0.04119583
55.46000000,0.04184654
55.48000000,0.04087048
55.50000000,0.04184654
55.52000000,0.04119583
55.54000000,0.04152119
55.56000000,0.04184654
55.58000000,0.04184654
55.60000000,0.04184654
55.62000000,0.04217189
55.64000000,0.04249725
55.66000000,0.04184654
55.68000000,0.04249725
55.70000000,0.04282260
55.72000000,0.04282260
55.74000000,0.04282260
55.76000000,0.04217189
55.78000000,0.04249725
55.80000000,0.04314796
55.82000000,0.04314796
55.84000000,0.04347331
55.86000000,0.04249725
55.88000000,0.04314796
55.90000000,0.04379867
55.92000000,0.04314796
55.94000000,0.04314796
55.96000000,0.04379867
55.98000000,0.04249725
56.00000000,0.04379867
56.02000000,0.04412402
56.04000000,0.04347331
56.06000000,0.04379867
56.08000000,0.04379867
56.10000000,0.04444938
56.12000000,0.04412402
56.14000000,0.04477473
56.16000000,0.04444938
56.18000000,0.04477473
56.20000000,0.04444938
56.22000000,0.04444938
56.24000000,0.04477473
56.26000000,0.04477473
56.28000000,0.04379867
56.30000000,0.04444938
56.32000000,0.04542544
56.34000000,0.04575079
56.36000000,0.04542544
56.38000000,0.04542544
56.40000000,0.04575079
56.42000000,0.04542544
56.44000000,0.04575079
56.46000000,0.04477473
56.48000000,0.04542544
56.50000000,0.04542544
56.52000000,0.04510008
56.54000000,0.04672686
56.56000000,0.04607615
56.58000000,0.04640150
56.60000000,0.04640150
56.62000000,0.04672686
56.64000000,0.04640150
56.66000000,0.04575079
56.68000000,0.04705221
56.70000000,0.04640150
56.72000000,0.04737756
56.74000000,0.04640150
56.76000000,0.04705221
56.78000000,0.04640150
56.80000000,0.04705221
56.82000000,0.04672686
56.84000000,0.04737756
56.86000000,0.04705221
56.88000000,0.04705221
56.90000000,0.04672686
56.92000000,0.04770292
56.94000000,0.04737756
56.96000000,0.04705221
56.98000000,0.04705221
57.00000000,0.04737756
57.02000000,0.04802827
57.04000000,0.04770292
57.06000000,0.04835363
57.08000000,0.04835363
57.10000000,0.04802827
57.12000000,0.04802827
57.14000000,0.04867898
57.16000000,0.04835363
57.18000000,0.04835363
57.20000000,0.04835363
57.22000000,0.04835363
57.24000000,0.04835363
57.26000000,0.04867898
57.28000000,0.04900434
57.30000000,0.04932969
57.32000000,0.04900434
57.34000000,0.04867898
57.36000000,0.04867898
57.38000000,0.04900434
57.40000000,0.04965504
57.42000000,0.04998040
57.44000000,0.04998040
57.46000000,0.04998040
57.48000000,0.05030575
57.50000000,0.05063111
57.52000000,0.04965504
57.54000000,0.04998040
57.56000000,0.05030575
57.58000000,0.04998040
57.60000000,0.05030575
57.62000000,0.04998040
57.64000000,0.05063111
57.66000000,0.05128182
57.68000000,0.05095646
57.70000000,0.05063111
57.72000000,0.05128182
57.74000000,0.04998040
57.76000000,0.05095646
57.78000000,0.05193252
57.80000000,0.05128182
57.82000000,0.05128182
57.84000000,0.05095646
57.86000000,0.05128182
57.88000000,0.05063111
57.90000000,0.05160717
57.92000000,0.05193252
57.94000000,0.05160717
57.96000000,0.05063111
57.98000000,0.05128182
58.00000000,0.05193252
58.02000000,0.05225788
58.04000000,0.05258323
58.06000000,0.05225788
58.08000000,0.05160717
58.10000000,0.05290859
58.12000000,0.05160717
58.14000000,0.05290859
58.16000000,0.05225788
58.18000000,0.05323394
58.20000000,0.05290859
58.22000000,0.05355930
58.24000000,0.05290859
58.26000000,0.05421001
58.28000000,0.05258323
58.30000000,0.05290859
58.32000000,0.05323394
58.34000000,0.05388465
58.36000000,0.05388465
58.38000000,0.05323394
58.40000000,0.05355930
58.42000000,0.05323394
58.44000000,0.05421001
58.46000000,0.05355930
58.48000000,0.05355930
58.50000000,0.05453536
58.52000000,0.05388465
58.54000000,0.05421001
58.56000000,0.05453536
58.58000000,0.05421001
58.60000000,0.05453536
58.62000000,0.05551142
58.64000000,0.05388465
58.66000000,0.05421001
58.68000000,0.05486071
58.70000000,0.05486071
58.72000000,0.05486071
58.74000000,0.05486071
58.76000000,0.05453536
58.78000000,0.05453536
58.80000000,0.05453536
58.82000000,0.05518607
58.84000000,0.05453536
58.86000000,0.05486071
58.88000000,0.05551142
58.90000000,0.05486071
58.92000000,0.05486071
58.94000000,0.05518607
58.96000000,0.05518607
58.98000000,0.05518607
59.00000000,0.05486071
59.02000000,0.05453536
59.04000000,0.05486071
59.06000000,0.05518607
59.08000000,0.05583678
59.10000000,0.05713819
59.12000000,0.05551142
59.14000000,0.05583678
59.16000000,0.05583678
59.18000000,0.05616213
59.20000000,0.05518607
59.22000000,0.05583678
59.24000000,0.05616213
59.26000000,0.05583678
59.28000000,0.05583678
59.30000000,0.05681284
59.32000000,0.05648749
59.34000000,0.05648749
59.36000000,0.05681284
59.38000000,0.05583678
59.40000000,0.05648749
59.42000000,0.05648749
59.44000000,0.05713819
59.46000000,0.05616213
59.48000000,0.05681284
59.50000000,0.05713819
59.52000000,0.05648749
59.54000000,0.05681284
59.56000000,0.05681284
59.58000000,0.05778890
59.60000000,0.05681284
59.62000000,0.05778890
59.64000000,0.05713819
59.66000000,0.05876497
59.68000000,0.05746355
59.70000000,0.05746355
59.72000000,0.05746355
59.74000000,0.05648749
59.76000000,0.05746355
59.78000000,0.05778890
59.80000000,0.05778890
59.82000000,0.05778890
59.84000000,0.05778890
59.86000000,0.05811426
59.88000000,0.05843961
59.90000000,0.05778890
59.92000000,0.05876497
59.94000000,0.05778890
59.96000000,0.05746355
59.98000000,0.05843961
60.00000000,0.05778890
60.02000000,0.05713819
60.04000000,0.05811426
60.06000000,0.05811426
60.08000000,0.05811426
60.10000000,0.05746355
60.12000000,0.05811426
60.14000000,0.05876497
60.16000000,0.05778890
60.18000000,0.05811426
60.20000000,0.05941567
60.22000000,0.05974103
60.24000000,0.05843961
60.26000000,0.05909032
60.28000000,0.05843961
60.30000000,0.05909032
60.32000000,0.05941567
60.34000000,0.05876497
60.36000000,0.05876497
60.38000000,0.05909032
60.40000000,0.05843961
60.42000000,0.05941567
60.44000000,0.05876497
60.46000000,0.05876497
60.48000000,0.05941567
60.50000000,0.05811426
60.52000000,0.06006638
60.54000000,0.05909032
60.56000000,0.05876497
60.58000000,0.05974103
60.60000000,0.05974103
60.62000000,0.06006638
60.64000000,0.05909032
60.66000000,0.06006638
60.68000000,0.06006638
60.70000000,0.05974103
60.72000000,0.06006638
60.74000000,0.06039174
60.76000000,0.05974103
60.78000000,0.05974103
60.80000000,0.06006638
60.82000000,0.06039174
60.84000000,0.06104245
60.86000000,0.06071709
60.88000000,0.06039174
60.90000000,0.06006638
60.92000000,0.05941567
60.94000000,0.06006638
60.96000000,0.06006638
60.98000000,0.05974103
61.00000000,0.06136780
61.02000000,0.06104245
61.04000000,0.06071709
61.06000000,0.06104245
61.08000000,0.06136780
61.10000000,0.06136780
61.12000000,0.06104245
61.14000000,0.06136780
61.16000000,0.06104245
61.18000000,0.06104245
61.20000000,0.06136780
61.22000000,0.06136780
61.24000000,0.06104245
61.26000000,0.06169316
61.28000000,0.06201851
61.30000000,0.06104245
61.32000000,0.06136780
61.34000000,0.06136780
61.36000000,0.06104245
61.38000000,0.06169316
61.40000000,0.06234386
61.42000000,0.06234386
61.44000000,0.06201851
61.46000000,0.06136780
61.48000000,0.06169316
61.50000000,0.06234386
61.52000000,0.06299457
61.54000000,0.06201851
61.56000000,0.06266922
61.58000000,0.06201851
61.60000000,0.06234386
61.62000000,0.06266922
61.64000000,0.06234386
61.66000000,0.06299457
61.68000000,0.06201851
61.70000000,0.06234386
61.72000000,0.06266922
61.74000000,0.06234386
61.76000000,0.06331993
61.78000000,0.06299457
61.80000000,0.06201851
61.82000000,0.06299457
61.84000000,0.06299457
61.86000000,0.06364528
61.88000000,0.06331993
61.90000000,0.06364528
61.92000000,0.06364528
61.94000000,0.06397064
61.96000000,0.06429599
61.98000000,0.06429599
62.00000000,0.06397064
62.02000000,0.06397064
62.04000000,0.06364528
62.06000000,0.06331993
62.08000000,0.06364528
62.10000000,0.06397064
62.12000000,0.06462134
62.14000000,0.06462134
62.16000000,0.06429599
62.18000000,0.06429599
62.20000000,0.06462134
62.22000000,0.06462134
62.24000000,0.06429599
62.26000000,0.06397064
62.28000000,0.06429599
62.30000000,0.06429599
62.32000000,0.06527205
62.34000000,0.06462134
62.36000000,0.06527205
62.38000000,0.06494670
62.40000000,0.06527205
62.42000000,0.06494670
62.44000000,0.06494670
62.46000000,0.06462134
62.48000000,0.06527205
62.50000000,0.06527205
62.52000000,0.06559741
62.54000000,0.06527205
62.56000000,0.06592276
62.58000000,0.06592276
62.60000000,0.06624812
62.62000000,0.06527205
62.64000000,0.06592276
62.66000000,0.06527205
62.68000000,0.06592276
62.70000000,0.06624812
62.72000000,0.06657347
62.74000000,0.06689882
62.76000000,0.06689882
62.78000000,0.06689882
62.80000000,0.06657347
62.82000000,0.06689882
62.84000000,0.06689882
62.86000000,0.06722418
62.88000000,0.06657347
62.90000000,0.06689882
62.92000000,0.06657347
62.94000000,0.06657347
62.96000000,0.06689882
62.98000000,0.06657347
63.00000000,0.06624812
63.02000000,0.06722418
63.04000000,0.06722418
63.06000000,0.06722418
63.08000000,0.06754953
63.10000000,0.06754953
63.12000000,0.06787489
63.14000000,0.06754953
63.16000000,0.06787489
63.18000000,0.06689882
63.20000000,0.06722418
63.22000000,0.06787489
63.24000000,0.06754953
63.26000000,0.06820024
63.28000000,0.06787489
63.30000000,0.06820024
63.32000000,0.06852560
63.34000000,0.06787489
63.36000000,0.06787489
63.38000000,0.06852560
63.40000000,0.06787489
63.42000000,0.06885095
63.44000000,0.06885095
63.46000000,0.06885095
63.48000000,0.06787489
63.50000000,0.06950166
63.52000000,0.06852560
63.54000000,0.06852560
63.56000000,0.06885095
63.58000000,0.06852560
63.60000000,0.06950166
63.62000000,0.06950166
63.64000000,0.06950166
63.66000000,0.06885095
63.68000000,0.06950166
63.70000000,0.07015237
63.72000000,0.06917630
63.74000000,0.06852560
63.76000000,0.06917630
63.78000000,0.06885095
63.80000000,0.07015237
63.82000000,0.06917630
63.84000000,0.06950166
63.86000000,0.06950166
63.88000000,0.07015237
63.90000000,0.07047772
63.92000000,0.06885095
63.94000000,0.06982701
63.96000000,0.06917630
63.98000000,0.07047772
64.00000000,0.06950166
64.02000000,0.07015237
64.04000000,0.06982701
64.06000000,0.06950166
64.08000000,0.06950166
64.10000000,0.07047772
64.12000000,0.07015237
64.14000000,0.07015237
64.16000000,0.07080308
64.18000000,0.07080308
64.20000000,0.07080308
64.22000000,0.07080308
64.24000000,0.07080308
64.26000000,0.07047772
64.28000000,0.07015237
64.30000000,0.07080308
64.32000000,0.07047772
64.34000000,0.07080308
64.36000000,0.07112843
64.38000000,0.07112843
64.40000000,0.07177914
64.42000000,0.07112843
64.44000000,0.07145379
64.46000000,0.07112843
64.48000000,0.07145379
64.50000000,0.07112843
64.52000000,0.07112843
64.54000000,0.07080308
64.56000000,0.07177914
64.58000000,0.07177914
64.60000000,0.07112843
64.62000000,0.07145379
64.64000000,0.07112843
64.66000000,0.07145379
64.68000000,0.07080308
64.70000000,0.07210449
64.72000000,0.07177914
64.74000000,0.07177914
64.76000000,0.07145379
64.78000000,0.07177914
64.80000000,0.07177914
64.82000000,0.07145379
64.84000000,0.07112843
64.86000000,0.07242985
64.88000000,0.07112843
64.90000000,0.07177914
64.92000000,0.07145379
64.94000000,0.07177914
64.96000000,0.07210449
64.98000000,0.07308056
65.00000000,0.07112843
65.02000000,0.07177914
65.04000000,0.07242985
65.06000000,0.07177914
65.08000000,0.07177914
65.10000000,0.07145379
65.12000000,0.07210449
65.14000000,0.07242985
65.16000000,0.07177914
65.18000000,0.07112843
65.20000000,0.07210449
65.22000000,0.07210449
65.24000000,0.07210449
65.26000000,0.07210449
65.28000000,0.07210449
65.30000000,0.07242985
65.32000000,0.07242985
65.34000000,0.07242985
65.36000000,0.07210449
65.38000000,0.07210449
65.40000000,0.07210449
65.42000000,0.07210449
65.44000000,0.07242985
65.46000000,0.07210449
65.48000000,0.07308056
65.50000000,0.07242985
65.52000000,0.07275520
65.54000000,0.07210449
65.56000000,0.07308056
65.58000000,0.07275520
65.60000000,0.07177914
65.62000000,0.07242985
65.64000000,0.07242985
65.66000000,0.07308056
65.68000000,0.07275520
65.70000000,0.07242985
65.72000000,0.07275520
65.74000000,0.07242985
65.76000000,0.07308056
65.78000000,0.07340591
65.80000000,0.07340591
65.82000000,0.07275520
65.84000000,0.07242985
65.86000000,0.07373127
65.88000000,0.07373127
65.90000000,0.07373127
65.92000000,0.07308056
65.94000000,0.07308056
65.96000000,0.07308056
65.98000000,0.07373127
66.00000000,0.07340591
66.02000000,0.07340591
